sku_id,date,qty
SKU-3001,2026-03-19+113,348
SKU-3001,2026-03-19+114,463
SKU-3001,2026-03-19+115,519
SKU-3001,2026-03-19+116,482
SKU-3001,2026-03-19+117,354
SKU-3001,2026-03-19+118,240
SKU-3001,2026-03-19+119,319
SKU-3001,2026-03-19+120,281
SKU-3001,2026-03-19+121,389
SKU-3001,2026-03-19+122,490
SKU-3001,2026-03-19+123,445
SKU-3001,2026-03-19+124,415
SKU-3001,2026-03-19+125,283
SKU-3001,2026-03-19+126,221
SKU-3001,2026-03-19+127,324
SKU-3001,2026-03-19+128,422
SKU-3001,2026-03-19+129,435
SKU-3001,2026-03-19+130,498
SKU-3001,2026-03-19+131,340
SKU-3001,2026-03-19+132,237
SKU-3001,2026-03-19+133,296
SKU-3001,2026-03-19+134,292
SKU-3001,2026-03-19+135,502
SKU-3001,2026-03-19+136,472
SKU-3001,2026-03-19+137,357
SKU-3001,2026-03-19+138,399
SKU-3001,2026-03-19+139,370
SKU-3001,2026-03-19+140,214
SKU-3001,2026-03-19+141,378
SKU-3001,2026-03-19+142,445
SKU-3001,2026-03-19+143,471
SKU-3001,2026-03-19+144,450
SKU-3001,2026-03-19+145,377
SKU-3001,2026-03-19+146,266
SKU-3001,2026-03-19+147,333
SKU-3001,2026-03-19+148,288
SKU-3001,2026-03-19+149,523
SKU-3001,2026-03-19+150,550
SKU-3001,2026-03-19+151,374
SKU-3001,2026-03-19+152,359
SKU-3001,2026-03-19+153,342
SKU-3001,2026-03-19+154,270
SKU-3001,2026-03-19+155,339
SKU-3001,2026-03-19+156,406
SKU-3001,2026-03-19+157,534
SKU-3001,2026-03-19+158,407
SKU-3001,2026-03-19+159,362
SKU-3001,2026-03-19+160,314
SKU-3001,2026-03-19+161,282
SKU-3001,2026-03-19+162,313
SKU-3001,2026-03-19+163,361
SKU-3001,2026-03-19+164,386
SKU-3001,2026-03-19+165,380
SKU-3001,2026-03-19+166,289
SKU-3001,2026-03-19+167,271
SKU-3001,2026-03-19+168,45
SKU-3001,2026-03-19+169,354
SKU-3001,2026-03-19+170,391
SKU-3001,2026-03-19+171,417
SKU-3001,2026-03-19+172,393
SKU-3001,2026-03-19+173,306
SKU-3001,2026-03-19+174,255
SKU-3001,2026-03-19+175,318
SKU-3001,2026-03-19+176,295
SKU-3001,2026-03-19+177,438
SKU-3001,2026-03-19+178,444
SKU-3001,2026-03-19+179,580
SKU-3002,2026-03-19+000,51
SKU-3002,2026-03-19+001,81
SKU-3002,2026-03-19+002,93
SKU-3002,2026-03-19+003,97
SKU-3002,2026-03-19+004,104
SKU-3002,2026-03-19+005,84
SKU-3002,2026-03-19+006,58
SKU-3002,2026-03-19+007,69
SKU-3002,2026-03-19+008,83
SKU-3002,2026-03-19+009,113
SKU-3002,2026-03-19+010,99
SKU-3002,2026-03-19+011,118
SKU-3002,2026-03-19+012,81
SKU-3002,2026-03-19+013,51
SKU-3002,2026-03-19+014,70
SKU-3002,2026-03-19+015,79
SKU-3002,2026-03-19+016,88
SKU-3002,2026-03-19+017,120
SKU-3002,2026-03-19+018,96
SKU-3002,2026-03-19+019,94
SKU-3002,2026-03-19+020,67
SKU-3002,2026-03-19+021,73
SKU-3002,2026-03-19+022,87
SKU-3002,2026-03-19+023,105
SKU-3002,2026-03-19+024,95
SKU-3002,2026-03-19+025,113
SKU-3002,2026-03-19+026,84
SKU-3002,2026-03-19+027,85
SKU-3002,2026-03-19+028,71
SKU-3002,2026-03-19+029,88
SKU-3002,2026-03-19+030,91
SKU-3002,2026-03-19+031,104
SKU-3002,2026-03-19+032,104
SKU-3002,2026-03-19+033,73
SKU-3002,2026-03-19+034,59
SKU-3002,2026-03-19+035,67
SKU-3002,2026-03-19+036,81
SKU-3002,2026-03-19+037,103
SKU-3002,2026-03-19+038,125
SKU-3002,2026-03-19+039,98
SKU-3002,2026-03-19+040,92
SKU-3002,2026-03-19+041,68
SKU-3002,2026-03-19+042,66
SKU-3002,2026-03-19+043,85
SKU-3002,2026-03-19+044,76
SKU-3002,2026-03-19+045,112
SKU-3002,2026-03-19+046,96
SKU-3002,2026-03-19+047,76
SKU-3002,2026-03-19+048,54
SKU-3002,2026-03-19+049,65
SKU-3002,2026-03-19+050,64
SKU-3002,2026-03-19+051,112
SKU-3002,2026-03-19+052,108
SKU-3002,2026-03-19+053,84
SKU-3002,2026-03-19+054,79
SKU-3002,2026-03-19+055,77
SKU-3002,2026-03-19+056,64
SKU-3002,2026-03-19+057,80
SKU-3002,2026-03-19+058,98
SKU-3002,2026-03-19+059,111
SKU-3002,2026-03-19+060,84
SKU-3002,2026-03-19+061,86
SKU-3002,2026-03-19+062,66
SKU-3002,2026-03-19+063,94
SKU-3002,2026-03-19+064,82
SKU-3002,2026-03-19+065,98
SKU-3002,2026-03-19+066,127
SKU-3002,2026-03-19+067,104
SKU-3002,2026-03-19+068,90
SKU-3002,2026-03-19+069,64
SKU-3002,2026-03-19+070,83
SKU-3002,2026-03-19+071,78
SKU-3002,2026-03-19+072,109
SKU-3002,2026-03-19+073,129
SKU-3002,2026-03-19+074,103
SKU-3002,2026-03-19+075,88
SKU-3002,2026-03-19+076,77
SKU-3002,2026-03-19+077,76
SKU-3002,2026-03-19+078,74
SKU-3002,2026-03-19+079,107
SKU-3002,2026-03-19+080,102
SKU-3002,2026-03-19+081,98
SKU-3002,2026-03-19+082,82
SKU-3002,2026-03-19+083,83
SKU-3002,2026-03-19+084,84
SKU-3002,2026-03-19+085,112
SKU-3002,2026-03-19+086,105
SKU-3002,2026-03-19+087,104
SKU-3002,2026-03-19+088,96
SKU-3002,2026-03-19+089,106
SKU-3002,2026-03-19+090,59
SKU-3002,2026-03-19+091,68
SKU-3002,2026-03-19+092,80
SKU-3002,2026-03-19+093,128
SKU-3002,2026-03-19+094,102
SKU-3002,2026-03-19+095,123
SKU-3002,2026-03-19+096,104
SKU-3002,2026-03-19+097,72
SKU-3002,2026-03-19+098,76
SKU-3002,2026-03-19+099,70
SKU-3002,2026-03-19+100,105
SKU-3002,2026-03-19+101,114
SKU-3002,2026-03-19+102,76
SKU-3002,2026-03-19+103,95
SKU-3002,2026-03-19+104,77
SKU-3002,2026-03-19+105,57
SKU-3002,2026-03-19+106,72
SKU-3002,2026-03-19+107,98
SKU-3002,2026-03-19+108,110
SKU-3002,2026-03-19+109,106
SKU-3002,2026-03-19+110,80
SKU-3002,2026-03-19+111,65
SKU-3002,2026-03-19+112,75
SKU-3002,2026-03-19+113,83
SKU-3002,2026-03-19+114,107
SKU-3002,2026-03-19+115,115
SKU-3002,2026-03-19+116,117
SKU-3002,2026-03-19+117,90
SKU-3002,2026-03-19+118,82
SKU-3002,2026-03-19+119,74
SKU-3002,2026-03-19+120,98
SKU-3002,2026-03-19+121,125
SKU-3002,2026-03-19+122,98
SKU-3002,2026-03-19+123,124
SKU-3002,2026-03-19+124,112
SKU-3002,2026-03-19+125,66
SKU-3002,2026-03-19+126,73
SKU-3002,2026-03-19+127,85
SKU-3002,2026-03-19+128,115
SKU-3002,2026-03-19+129,127
SKU-3002,2026-03-19+130,103
SKU-3002,2026-03-19+131,107
SKU-3002,2026-03-19+132,68
SKU-3002,2026-03-19+133,73
SKU-3002,2026-03-19+134,100
SKU-3002,2026-03-19+135,136
SKU-3002,2026-03-19+136,113
SKU-3002,2026-03-19+137,124
SKU-3002,2026-03-19+138,96
SKU-3002,2026-03-19+139,61
SKU-3002,2026-03-19+140,66
SKU-3002,2026-03-19+141,77
SKU-3002,2026-03-19+142,104
SKU-3002,2026-03-19+143,115
SKU-3002,2026-03-19+144,114
SKU-3002,2026-03-19+145,108
SKU-3002,2026-03-19+146,80
SKU-3002,2026-03-19+147,99
SKU-3002,2026-03-19+148,88
SKU-3002,2026-03-19+149,122
SKU-3002,2026-03-19+150,128
SKU-3002,2026-03-19+151,135
SKU-3002,2026-03-19+152,90
SKU-3002,2026-03-19+153,85
SKU-3002,2026-03-19+154,90
SKU-3002,2026-03-19+155,83
SKU-3002,2026-03-19+156,111
SKU-3002,2026-03-19+157,130
SKU-3002,2026-03-19+158,109
SKU-3002,2026-03-19+159,85
SKU-3002,2026-03-19+160,94
SKU-3002,2026-03-19+161,74
SKU-3002,2026-03-19+162,110
SKU-3002,2026-03-19+163,106
SKU-3002,2026-03-19+164,121
SKU-3002,2026-03-19+165,127
SKU-3002,2026-03-19+166,93
SKU-3002,2026-03-19+167,69
SKU-3002,2026-03-19+168,70
SKU-3002,2026-03-19+169,95
SKU-3002,2026-03-19+170,104
SKU-3002,2026-03-19+171,126
SKU-3002,2026-03-19+172,85
SKU-3002,2026-03-19+173,90
SKU-3002,2026-03-19+174,77
SKU-3002,2026-03-19+175,72
SKU-3002,2026-03-19+176,81
SKU-3002,2026-03-19+177,102
SKU-3002,2026-03-19+178,126
SKU-3002,2026-03-19+179,138
SKU-3003,2026-03-19+000,38
SKU-3003,2026-03-19+001,54
SKU-3003,2026-03-19+002,76
SKU-3003,2026-03-19+003,78
SKU-3003,2026-03-19+004,70
SKU-3003,2026-03-19+005,55
SKU-3003,2026-03-19+006,47
SKU-3003,2026-03-19+007,46
SKU-3003,2026-03-19+008,41
SKU-3003,2026-03-19+009,63
SKU-3003,2026-03-19+010,58
SKU-3003,2026-03-19+011,81
SKU-3003,2026-03-19+012,64
SKU-3003,2026-03-19+013,43
SKU-3003,2026-03-19+014,51
SKU-3003,2026-03-19+015,72
SKU-3003,2026-03-19+016,64
SKU-3003,2026-03-19+017,87
SKU-3003,2026-03-19+018,74
SKU-3003,2026-03-19+019,57
SKU-3003,2026-03-19+020,41
SKU-3003,2026-03-19+021,43
SKU-3003,2026-03-19+022,53
SKU-3003,2026-03-19+023,50
SKU-3003,2026-03-19+024,80
SKU-3003,2026-03-19+025,68
SKU-3003,2026-03-19+026,62
SKU-3003,2026-03-19+027,45
SKU-3003,2026-03-19+028,63
SKU-3003,2026-03-19+029,45
SKU-3003,2026-03-19+030,61
SKU-3003,2026-03-19+031,82
SKU-3003,2026-03-19+032,91
SKU-3003,2026-03-19+033,51
SKU-3003,2026-03-19+034,58
SKU-3003,2026-03-19+035,41
SKU-3003,2026-03-19+036,65
SKU-3003,2026-03-19+037,70
SKU-3003,2026-03-19+038,96
SKU-3003,2026-03-19+039,86
SKU-3003,2026-03-19+040,54
SKU-3003,2026-03-19+041,64
SKU-3003,2026-03-19+042,40
SKU-3003,2026-03-19+043,54
SKU-3003,2026-03-19+044,84
SKU-3003,2026-03-19+045,69
SKU-3003,2026-03-19+046,66
SKU-3003,2026-03-19+047,60
SKU-3003,2026-03-19+048,50
SKU-3003,2026-03-19+049,49
SKU-3003,2026-03-19+050,51
SKU-3003,2026-03-19+051,71
SKU-3003,2026-03-19+052,82
SKU-3003,2026-03-19+053,84
SKU-3003,2026-03-19+054,61
SKU-3003,2026-03-19+055,41
SKU-3003,2026-03-19+056,47
SKU-3003,2026-03-19+057,52
SKU-3003,2026-03-19+058,81
SKU-3003,2026-03-19+059,61
SKU-3003,2026-03-19+060,76
SKU-3003,2026-03-19+061,51
SKU-3003,2026-03-19+062,55
SKU-3003,2026-03-19+063,51
SKU-3003,2026-03-19+064,58
SKU-3003,2026-03-19+065,74
SKU-3003,2026-03-19+066,74
SKU-3003,2026-03-19+067,78
SKU-3003,2026-03-19+068,59
SKU-3003,2026-03-19+069,52
SKU-3003,2026-03-19+070,47
SKU-3003,2026-03-19+071,40
SKU-3003,2026-03-19+072,66
SKU-3003,2026-03-19+073,91
SKU-3003,2026-03-19+074,85
SKU-3003,2026-03-19+075,60
SKU-3003,2026-03-19+076,47
SKU-3003,2026-03-19+077,45
SKU-3003,2026-03-19+078,61
SKU-3003,2026-03-19+079,75
SKU-3003,2026-03-19+080,68
SKU-3003,2026-03-19+081,78
SKU-3003,2026-03-19+082,68
SKU-3003,2026-03-19+083,43
SKU-3003,2026-03-19+084,46
SKU-3003,2026-03-19+085,60
SKU-3003,2026-03-19+086,76
SKU-3003,2026-03-19+087,73
SKU-3003,2026-03-19+088,68
SKU-3003,2026-03-19+089,56
SKU-3003,2026-03-19+090,51
SKU-3003,2026-03-19+091,50
SKU-3003,2026-03-19+092,57
SKU-3003,2026-03-19+093,59
SKU-3003,2026-03-19+094,67
SKU-3003,2026-03-19+095,78
SKU-3003,2026-03-19+096,51
SKU-3003,2026-03-19+097,50
SKU-3003,2026-03-19+098,45
SKU-3003,2026-03-19+099,53
SKU-3003,2026-03-19+100,71
SKU-3003,2026-03-19+101,93
SKU-3003,2026-03-19+102,75
SKU-3003,2026-03-19+103,58
SKU-3003,2026-03-19+104,40
SKU-3003,2026-03-19+105,51
SKU-3003,2026-03-19+106,65
SKU-3003,2026-03-19+107,76
SKU-3003,2026-03-19+108,89
SKU-3003,2026-03-19+109,77
SKU-3003,2026-03-19+110,51
SKU-3003,2026-03-19+111,49
SKU-3003,2026-03-19+112,51
SKU-3003,2026-03-19+113,63
SKU-3003,2026-03-19+114,67
SKU-3003,2026-03-19+115,77
SKU-3003,2026-03-19+116,76
SKU-3003,2026-03-19+117,69
SKU-3003,2026-03-19+118,55
SKU-3003,2026-03-19+119,52
SKU-3003,2026-03-19+120,61
SKU-3003,2026-03-19+121,62
SKU-3003,2026-03-19+122,68
SKU-3003,2026-03-19+123,72
SKU-3003,2026-03-19+124,68
SKU-3003,2026-03-19+125,51
SKU-3003,2026-03-19+126,51
SKU-3003,2026-03-19+127,47
SKU-3003,2026-03-19+128,59
SKU-3003,2026-03-19+129,89
SKU-3003,2026-03-19+130,73
SKU-3003,2026-03-19+131,51
SKU-3003,2026-03-19+132,54
SKU-3003,2026-03-19+133,50
SKU-3003,2026-03-19+134,79
SKU-3003,2026-03-19+135,82
SKU-3003,2026-03-19+136,82
SKU-3003,2026-03-19+137,72
SKU-3003,2026-03-19+138,62
SKU-3003,2026-03-19+139,49
SKU-3003,2026-03-19+140,40
SKU-3003,2026-03-19+141,65
SKU-3003,2026-03-19+142,74
SKU-3003,2026-03-19+143,53
SKU-3003,2026-03-19+144,68
SKU-3003,2026-03-19+145,55
SKU-3003,2026-03-19+146,55
SKU-3003,2026-03-19+147,48
SKU-3003,2026-03-19+148,69
SKU-3003,2026-03-19+149,58
SKU-3003,2026-03-19+150,69
SKU-3003,2026-03-19+151,83
SKU-3003,2026-03-19+152,56
SKU-3003,2026-03-19+153,43
SKU-3003,2026-03-19+154,45
SKU-3003,2026-03-19+155,53
SKU-3003,2026-03-19+156,77
SKU-3003,2026-03-19+157,89
SKU-3003,2026-03-19+158,60
SKU-3003,2026-03-19+159,59
SKU-3003,2026-03-19+160,50
SKU-3003,2026-03-19+161,49
SKU-3003,2026-03-19+162,64
SKU-3003,2026-03-19+163,73
SKU-3003,2026-03-19+164,74
SKU-3003,2026-03-19+165,64
SKU-3003,2026-03-19+166,48
SKU-3003,2026-03-19+167,47
SKU-3003,2026-03-19+168,49
SKU-3003,2026-03-19+169,65
SKU-3003,2026-03-19+170,69
SKU-3003,2026-03-19+171,101
SKU-3003,2026-03-19+172,74
SKU-3003,2026-03-19+173,58
SKU-3003,2026-03-19+174,52
SKU-3003,2026-03-19+175,43
SKU-3003,2026-03-19+176,60
SKU-3003,2026-03-19+177,55
SKU-3003,2026-03-19+178,86
SKU-3003,2026-03-19+179,75
SKU-3004,2026-03-19+000,38
SKU-3004,2026-03-19+001,45
SKU-3004,2026-03-19+002,46
SKU-3004,2026-03-19+003,54
SKU-3004,2026-03-19+004,67
SKU-3004,2026-03-19+005,49
SKU-3004,2026-03-19+006,35
SKU-3004,2026-03-19+007,39
SKU-3004,2026-03-19+008,47
SKU-3004,2026-03-19+009,68
SKU-3004,2026-03-19+010,68
SKU-3004,2026-03-19+011,59
SKU-3004,2026-03-19+012,44
SKU-3004,2026-03-19+013,46
SKU-3004,2026-03-19+014,37
SKU-3004,2026-03-19+015,40
SKU-3004,2026-03-19+016,47
SKU-3004,2026-03-19+017,54
SKU-3004,2026-03-19+018,54
SKU-3004,2026-03-19+019,51
SKU-3004,2026-03-19+020,42
SKU-3004,2026-03-19+021,42
SKU-3004,2026-03-19+022,46
SKU-3004,2026-03-19+023,61
SKU-3004,2026-03-19+024,77
SKU-3004,2026-03-19+025,63
SKU-3004,2026-03-19+026,56
SKU-3004,2026-03-19+027,31
SKU-3004,2026-03-19+028,34
SKU-3004,2026-03-19+029,41
SKU-3004,2026-03-19+030,38
SKU-3004,2026-03-19+031,62
SKU-3004,2026-03-19+032,67
SKU-3004,2026-03-19+033,44
SKU-3004,2026-03-19+034,39
SKU-3004,2026-03-19+035,34
SKU-3004,2026-03-19+036,43
SKU-3004,2026-03-19+037,58
SKU-3004,2026-03-19+038,53
SKU-3004,2026-03-19+039,66
SKU-3004,2026-03-19+040,37
SKU-3004,2026-03-19+041,40
SKU-3004,2026-03-19+042,36
SKU-3004,2026-03-19+043,54
SKU-3004,2026-03-19+044,61
SKU-3004,2026-03-19+045,46
SKU-3004,2026-03-19+046,41
SKU-3004,2026-03-19+047,42
SKU-3004,2026-03-19+048,36
SKU-3004,2026-03-19+049,37
SKU-3004,2026-03-19+050,46
SKU-3004,2026-03-19+051,61
SKU-3004,2026-03-19+052,52
SKU-3004,2026-03-19+053,46
SKU-3004,2026-03-19+054,49
SKU-3004,2026-03-19+055,37
SKU-3004,2026-03-19+056,38
SKU-3004,2026-03-19+057,43
SKU-3004,2026-03-19+058,56
SKU-3004,2026-03-19+059,73
SKU-3004,2026-03-19+060,47
SKU-3004,2026-03-19+061,41
SKU-3004,2026-03-19+062,42
SKU-3004,2026-03-19+063,46
SKU-3004,2026-03-19+064,45
SKU-3004,2026-03-19+065,48
SKU-3004,2026-03-19+066,48
SKU-3004,2026-03-19+067,61
SKU-3004,2026-03-19+068,41
SKU-3004,2026-03-19+069,50
SKU-3004,2026-03-19+070,49
SKU-3004,2026-03-19+071,48
SKU-3004,2026-03-19+072,61
SKU-3004,2026-03-19+073,62
SKU-3004,2026-03-19+074,67
SKU-3004,2026-03-19+075,49
SKU-3004,2026-03-19+076,40
SKU-3004,2026-03-19+077,45
SKU-3004,2026-03-19+078,50
SKU-3004,2026-03-19+079,72
SKU-3004,2026-03-19+080,51
SKU-3004,2026-03-19+081,55
SKU-3004,2026-03-19+082,43
SKU-3004,2026-03-19+083,44
SKU-3004,2026-03-19+084,37
SKU-3004,2026-03-19+085,50
SKU-3004,2026-03-19+086,50
SKU-3004,2026-03-19+087,63
SKU-3004,2026-03-19+088,76
SKU-3004,2026-03-19+089,59
SKU-3004,2026-03-19+090,31
SKU-3004,2026-03-19+091,41
SKU-3004,2026-03-19+092,52
SKU-3004,2026-03-19+093,55
SKU-3004,2026-03-19+094,55
SKU-3004,2026-03-19+095,64
SKU-3004,2026-03-19+096,50
SKU-3004,2026-03-19+097,43
SKU-3004,2026-03-19+098,38
SKU-3004,2026-03-19+099,61
SKU-3004,2026-03-19+100,52
SKU-3004,2026-03-19+101,60
SKU-3004,2026-03-19+102,64
SKU-3004,2026-03-19+103,54
SKU-3004,2026-03-19+104,34
SKU-3004,2026-03-19+105,46
SKU-3004,2026-03-19+106,39
SKU-3004,2026-03-19+107,59
SKU-3004,2026-03-19+108,62
SKU-3004,2026-03-19+109,55
SKU-3004,2026-03-19+110,56
SKU-3004,2026-03-19+111,29
SKU-3004,2026-03-19+112,36
SKU-3004,2026-03-19+113,43
SKU-3004,2026-03-19+114,65
SKU-3004,2026-03-19+115,77
SKU-3004,2026-03-19+116,66
SKU-3004,2026-03-19+117,58
SKU-3004,2026-03-19+118,30
SKU-3004,2026-03-19+119,41
SKU-3004,2026-03-19+120,40
SKU-3004,2026-03-19+121,56
SKU-3004,2026-03-19+122,67
SKU-3004,2026-03-19+123,61
SKU-3004,2026-03-19+124,58
SKU-3004,2026-03-19+125,31
SKU-3004,2026-03-19+126,36
SKU-3004,2026-03-19+127,40
SKU-3004,2026-03-19+128,48
SKU-3004,2026-03-19+129,73
SKU-3004,2026-03-19+130,62
SKU-3004,2026-03-19+131,60
SKU-3004,2026-03-19+132,47
SKU-3004,2026-03-19+133,40
SKU-3004,2026-03-19+134,43
SKU-3004,2026-03-19+135,67
SKU-3004,2026-03-19+136,60
SKU-3004,2026-03-19+137,52
SKU-3004,2026-03-19+138,44
SKU-3004,2026-03-19+139,42
SKU-3004,2026-03-19+140,46
SKU-3004,2026-03-19+141,49
SKU-3004,2026-03-19+142,69
SKU-3004,2026-03-19+143,66
SKU-3004,2026-03-19+144,58
SKU-3004,2026-03-19+145,67
SKU-3004,2026-03-19+146,50
SKU-3004,2026-03-19+147,41
SKU-3004,2026-03-19+148,44
SKU-3004,2026-03-19+149,49
SKU-3004,2026-03-19+150,69
SKU-3004,2026-03-19+151,60
SKU-3004,2026-03-19+152,54
SKU-3004,2026-03-19+153,43
SKU-3004,2026-03-19+154,43
SKU-3004,2026-03-19+155,56
SKU-3004,2026-03-19+156,63
SKU-3004,2026-03-19+157,60
SKU-3004,2026-03-19+158,56
SKU-3004,2026-03-19+159,55
SKU-3004,2026-03-19+160,36
SKU-3004,2026-03-19+161,44
SKU-3004,2026-03-19+162,53
SKU-3004,2026-03-19+163,60
SKU-3004,2026-03-19+164,60
SKU-3004,2026-03-19+165,49
SKU-3004,2026-03-19+166,44
SKU-3004,2026-03-19+167,34
SKU-3004,2026-03-19+168,41
SKU-3004,2026-03-19+169,47
SKU-3004,2026-03-19+170,54
SKU-3004,2026-03-19+171,74
SKU-3004,2026-03-19+172,64
SKU-3004,2026-03-19+173,52
SKU-3004,2026-03-19+174,45
SKU-3004,2026-03-19+175,46
SKU-3004,2026-03-19+176,40
SKU-3004,2026-03-19+177,66
SKU-3004,2026-03-19+178,53
SKU-3004,2026-03-19+179,57
